Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
9dbc3c1c-246f-4639-9e62,2024-04-29,17:39:22,Station,Credit Card,Adult,First Class,Advance,38,London Kings Cross,York,2024-04-30,16:00:00,17:50:00,,Cancelled,Staff Shortage,No
985d5019-cdc9-475e-a9fb,2024-04-29,17:40:34,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-30,16:00:00,17:20:00,17:20:00,On Time,,No
741ccd70-0aeb-4488-9565,2024-04-29,17:41:14,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-30,16:00:00,17:20:00,17:20:00,On Time,,No
eda29b89-1163-42fe-bae6,2024-04-29,17:47:49,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-29,19:15:00,19:45:00,19:45:00,On Time,,No
9825aebe-7906-4d87-82ae,2024-04-29,17:48:17,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-04-30,16:15:00,18:05:00,18:05:00,On Time,,No
eca02e15-2226-409f-81e9,2024-04-29,17:51:24,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-30,16:15:00,17:35:00,17:35:00,On Time,,No
099b1a13-6752-4f4c-a4de,2024-04-29,17:51:38,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-30,16:15:00,17:35:00,17:35:00,On Time,,No
41c156cf-2bd5-494d-b8f3,2024-04-29,18:02:03,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,16:30:00,17:00:00,17:00:00,On Time,,No
c488eee6-9d13-481b-8f2a,2024-04-29,18:04:40,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,16:30:00,17:00:00,17:00:00,On Time,,No
d26474c9-866b-463b-bc0d,2024-04-29,18:06:23,Online,Contactless,Adult,Standard,Advance,7,Liverpool Lime Street,Leeds,2024-04-30,16:30:00,18:00:00,18:00:00,On Time,,No
2d15aef2-8545-475d-a05a,2024-04-29,18:09:19,Station,Contactless,Adult,Standard,Advance,6,Liverpool Lime Street,Sheffield,2024-04-30,16:30:00,17:45:00,17:45:00,On Time,,No
6ff026ee-c283-44b9-a87a,2024-04-29,18:16:01,Online,Credit Card,Senior,First Class,Anytime,13,Manchester Piccadilly,Liverpool Lime Street,2024-04-29,18:45:00,19:15:00,19:15:00,On Time,,No
df299202-6f21-44e9-b1a8,2024-04-29,18:20:20,Online,Credit Card,Senior,Standard,Anytime,31,London St Pancras,Leicester,2024-04-29,18:45:00,19:45:00,19:45:00,On Time,,No
9672c7e4-6e49-4e3a-93f7,2024-04-29,18:22:41,Online,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-04-29,19:45:00,21:05:00,,Cancelled,Staff Shortage,No
56fc615a-3f3b-41b3-b51c,2024-04-29,18:23:01,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-29,18:45:00,19:15:00,19:15:00,On Time,,No
5965e5ad-3155-4ccc-bebc,2024-04-29,18:26:14,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-29,19:45:00,21:35:00,21:35:00,On Time,,No
56defa80-de08-4662-8ad6,2024-04-29,18:28:17,Station,Credit Card,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-04-29,19:45:00,21:05:00,21:05:00,On Time,,No
c7df9ad4-19f5-4950-8996,2024-04-29,18:30:04,Online,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-29,20:00:00,20:30:00,20:30:00,On Time,,No
2417f3cb-f22a-465d-85e6,2024-04-29,18:34:35,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,17:00:00,17:30:00,17:30:00,On Time,,No
8b546bd3-aca5-4ae1-b241,2024-04-29,18:40:34,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,17:00:00,17:30:00,17:30:00,On Time,,No
79f2b276-d00d-4f1f-a7da,2024-04-29,18:42:25,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-04-30,17:00:00,18:50:00,18:50:00,On Time,,No
3aa65167-01be-45f7-b6e1,2024-04-29,18:46:47,Online,Contactless,Disabled,Standard,Advance,13,Birmingham New Street,London Paddington,2024-04-30,17:15:00,18:45:00,18:45:00,On Time,,No
635ccdc5-a33f-4b7c-9494,2024-04-29,18:53:34,Online,Credit Card,None,First Class,Advance,57,London Kings Cross,York,2024-04-30,17:15:00,19:05:00,19:05:00,On Time,,No
eade45b9-0114-462e-88b4,2024-04-29,18:56:49,Online,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-29,20:15:00,20:45:00,20:45:00,On Time,,No
2fa157de-e4d1-44ff-9d66,2024-04-29,18:58:33,Online,Contactless,None,Standard,Advance,13,Reading,London Paddington,2024-04-30,17:15:00,17:40:00,17:40:00,On Time,,No
5ece4e52-a408-479b-89ef,2024-04-29,19:00:05,Online,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-04-29,20:30:00,21:50:00,21:50:00,On Time,,No
d8be69a8-7a59-4359-986a,2024-04-29,19:21:18,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,18:45:00,19:15:00,,Cancelled,Weather Conditions,Yes
13c4db36-417a-46d3-a61e,2024-04-29,19:23:07,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-04-30,17:45:00,18:45:00,18:45:00,On Time,,No
d40df2b5-bdad-4095-b27d,2024-04-29,19:26:49,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,18:45:00,19:15:00,,Cancelled,Weather Conditions,No
992a2036-d359-4f0d-b4a8,2024-04-29,19:30:28,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,18:45:00,19:15:00,,Cancelled,Weather Conditions,No
72371974-c031-442c-82b9,2024-04-29,19:31:12,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-30,17:45:00,19:05:00,19:05:00,On Time,,No
49077ab7-74b2-42be-adcb,2024-04-29,19:31:13,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,17:45:00,18:15:00,18:15:00,On Time,,No
741eb53a-deff-471c-857f,2024-04-29,19:32:36,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,18:45:00,19:15:00,,Cancelled,Weather Conditions,No
c93bba5a-c857-40a3-b02f,2024-04-29,19:33:51,Online,Credit Card,Senior,Standard,Advance,16,London St Pancras,Leicester,2024-04-30,18:45:00,19:45:00,19:45:00,On Time,,No
4ae52437-9f1f-4fb9-9c89,2024-04-29,19:35:05,Station,Credit Card,None,First Class,Advance,10,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,17:45:00,18:15:00,18:15:00,On Time,,No
d9cd541b-fada-4fe4-b773,2024-04-29,19:36:37,Online,Credit Card,None,Standard,Advance,9,Reading,Swindon,2024-04-30,17:45:00,18:30:00,18:30:00,On Time,,No
7e08b254-b2b2-4a15-b87a,2024-04-29,19:40:38,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,17:45:00,18:15:00,18:15:00,On Time,,No
d3d5ed1a-e68b-4356-b085,2024-04-29,19:41:54,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,17:45:00,18:15:00,18:15:00,On Time,,No
30fa156b-a7c0-4e5d-b687,2024-04-29,20:01:58,Station,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-29,21:30:00,22:00:00,,Cancelled,Technical Issue,Yes
1e9bdd52-4844-4c55-8a1c,2024-04-29,20:04:15,Station,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-30,18:30:00,19:50:00,19:50:00,On Time,,No
7b84b7a2-753f-4e0b-9c92,2024-04-29,20:05:55,Station,Contactless,None,First Class,Advance,27,London Paddington,Reading,2024-04-30,18:30:00,19:30:00,19:30:00,On Time,,No
e5263c09-90e9-4bd2-bff2,2024-04-29,20:09:35,Station,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-29,21:30:00,22:00:00,,Cancelled,Technical Issue,No
0dc71ae7-3944-45a4-b4b2,2024-04-29,20:12:00,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,18:30:00,19:00:00,19:00:00,On Time,,No
2ba767dc-a755-4287-a588,2024-04-29,20:12:11,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,18:30:00,19:00:00,19:00:00,On Time,,No
a588ac62-b6fc-428f-8b33,2024-04-29,20:17:28,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-04-30,18:45:00,19:45:00,19:45:00,On Time,,No
da345062-81df-4864-8f1d,2024-04-29,20:21:36,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-04-30,18:45:00,19:45:00,19:45:00,On Time,,No
1dd94236-cad4-4ad8-b6c1,2024-04-29,20:22:16,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-30,18:45:00,20:05:00,,Cancelled,Signal Failure,Yes
529683ef-f262-4266-be31,2024-04-29,20:22:36,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-30,18:45:00,20:05:00,,Cancelled,Signal Failure,No
62c35e80-3552-4879-9a48,2024-04-29,20:23:10,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-04-30,17:45:00,19:35:00,19:35:00,On Time,,No
47cebab2-584f-4b4e-80e9,2024-04-29,20:23:48,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-30,18:45:00,20:05:00,,Cancelled,Signal Failure,No
d4f96858-df4f-426d-afc8,2024-04-29,20:24:05,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-04-30,18:45:00,19:20:00,19:20:00,On Time,,No
9a32e41d-7116-4f27-9ada,2024-04-29,20:24:24,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,18:45:00,19:15:00,,Cancelled,Weather Conditions,No
b896da99-ad3e-4ff3-853c,2024-04-29,20:25:08,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-30,18:45:00,20:05:00,,Cancelled,Signal Failure,No
2e7f1993-cf17-452c-a7d7,2024-04-29,20:26:12,Online,Credit Card,None,Standard,Advance,1,Birmingham New Street,Wolverhampton,2024-04-30,18:45:00,19:00:00,19:00:00,On Time,,No
3116b006-823f-4bcc-b014,2024-04-29,20:27:18,Station,Credit Card,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,2024-04-30,18:45:00,20:05:00,,Cancelled,Signal Failure,No
c149ff64-33cc-4c6c-b7e1,2024-04-29,20:29:08,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-30,18:45:00,20:05:00,,Cancelled,Signal Failure,No
34cc6b75-4ea7-40ec-882b,2024-04-29,21:37:04,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-04-30,20:00:00,21:00:00,21:00:00,On Time,,No
19c17636-6cb4-43c0-bc84,2024-04-29,21:45:35,Online,Contactless,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,20:15:00,20:45:00,20:45:00,On Time,,No
3dcd1fbd-52c3-441f-9113,2024-04-29,21:47:13,Online,Credit Card,None,First Class,Advance,27,London Paddington,Reading,2024-04-30,20:15:00,21:15:00,21:15:00,On Time,,No
d2106ee0-7d27-4ad0-91b4,2024-04-29,21:54:12,Online,Contactless,None,Standard,Advance,36,Birmingham New Street,Edinburgh,2024-04-30,20:15:00,00:45:00,00:45:00,On Time,,No
233cdc45-d0ad-4e26-bfd9,2024-04-29,22:14:26,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-30,20:30:00,21:50:00,21:50:00,On Time,,No
be300f8f-5e65-4300-8bc3,2024-04-29,22:32:00,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,00:00:00,00:30:00,00:30:00,On Time,,No
6975b37e-ab6d-471c-ae68,2024-04-29,22:34:50,Station,Credit Card,None,First Class,Advance,27,London Paddington,Reading,2024-04-30,00:00:00,01:00:00,01:00:00,On Time,,No
20e22138-4cca-4f72-93ee,2024-04-29,22:40:13,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-30,21:00:00,22:20:00,22:20:00,On Time,,No
d38c002d-7374-421d-a241,2024-04-29,22:42:28,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-30,21:00:00,22:20:00,22:20:00,On Time,,No
b250fb36-ee93-4b79-a784,2024-04-29,22:42:42,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,21:00:00,21:30:00,21:30:00,On Time,,No
09c444cd-fb62-44c0-97ff,2024-04-29,23:01:29,Station,Credit Card,None,Standard,Advance,6,Birmingham New Street,Liverpool Lime Street,2024-04-30,21:30:00,23:00:00,23:00:00,On Time,,No
c934ac2f-6a71-4564-b7ca,2024-04-29,23:03:50,Station,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-30,21:30:00,22:50:00,22:50:00,On Time,,No
a0b2a26b-659b-4b60-a41f,2024-04-29,23:09:54,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-04-30,21:30:00,22:30:00,22:30:00,On Time,,No
ac94db63-b039-47b2-a27e,2024-04-29,23:11:04,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-04-30,21:30:00,22:30:00,22:30:00,On Time,,No
d4382b23-584d-48a1-ba99,2024-04-29,23:30:59,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-04-30,22:00:00,23:50:00,23:50:00,On Time,,No
b8709120-5530-408f-aaf1,2024-04-29,23:41:24,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-30,22:00:00,23:20:00,23:20:00,On Time,,No
e4ec6d36-46c1-43a8-93a3,2024-04-29,23:50:46,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-04-30,22:15:00,23:15:00,23:15:00,On Time,,No
18690ad9-59cf-4b94-92e1,2024-04-29,23:58:26,Online,Contactless,Senior,Standard,Advance,4,Birmingham New Street,Liverpool Lime Street,2024-04-30,22:15:00,23:45:00,23:45:00,On Time,,No
d1ec6548-de18-43c9-92d1,2024-04-30,00:06:03,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-04-30,22:30:00,23:50:00,23:50:00,On Time,,No
afd42c55-5f1c-4def-b075,2024-04-30,00:20:19,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-30,01:45:00,03:35:00,03:35:00,On Time,,No
f238de9e-e897-4a2f-ab9a,2024-04-30,00:20:58,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-30,01:45:00,03:35:00,03:35:00,On Time,,No
e1e28872-5b7e-4b19-b5b8,2024-04-30,00:23:48,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-30,01:45:00,03:35:00,03:35:00,On Time,,No
2d570cac-7fa5-4389-8d00,2024-04-30,00:33:33,Online,Credit Card,None,Standard,Off-Peak,17,Manchester Piccadilly,Nottingham,2024-04-30,02:00:00,03:00:00,03:00:00,On Time,,No
54bdbb83-0b73-42b7-9fc3,2024-04-30,00:38:48,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,2024-04-30,02:00:00,03:00:00,03:00:00,On Time,,No
95937bc3-7cbe-40e4-9517,2024-04-30,00:47:16,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-04-30,02:15:00,03:35:00,03:35:00,On Time,,No
d3c220a6-0889-4f0a-824b,2024-04-30,00:53:48,Station,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,02:15:00,02:45:00,02:45:00,On Time,,No
77acd7c9-196b-4d09-b2dd,2024-04-30,01:01:34,Online,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,02:30:00,03:00:00,03:00:00,On Time,,No
97658b57-8728-47ec-9b1d,2024-04-30,01:11:41,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-04-30,23:30:00,00:50:00,00:50:00,On Time,,No
2e342476-3fe6-48ae-a46e,2024-04-30,01:21:39,Online,Credit Card,None,First Class,Off-Peak,41,London Paddington,Reading,2024-04-30,23:45:00,00:45:00,00:45:00,On Time,,No
fbd4fecc-a617-4534-adc4,2024-04-30,01:50:35,Online,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,03:15:00,03:45:00,03:45:00,On Time,,No
f5082534-36e5-4201-a596,2024-04-30,01:51:17,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,2024-04-30,03:15:00,04:15:00,04:15:00,On Time,,No
04f02287-dc4e-48d3-a341,2024-04-30,01:54:15,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,03:15:00,03:45:00,03:45:00,On Time,,No
ffe0d574-77ae-469b-b84a,2024-04-30,02:01:32,Online,Credit Card,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,03:30:00,04:00:00,04:00:00,On Time,,No
cf61ca04-75e2-468f-ac38,2024-04-30,02:01:43,Station,Credit Card,None,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-04-30,03:30:00,05:20:00,05:27:00,Delayed,Weather Conditions,No
3e410461-4392-4645-848a,2024-04-30,02:15:00,Station,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-30,03:45:00,05:35:00,05:35:00,On Time,,No
a5fff062-d306-4ea0-9dc7,2024-04-30,02:45:42,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-04-30,04:15:00,05:35:00,05:35:00,On Time,,No
185f2d05-b8f9-4004-a116,2024-04-30,02:48:33,Station,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,04:15:00,04:45:00,,Cancelled,Traffic,Yes
992c86b3-349d-4bdd-bc61,2024-04-30,02:49:21,Station,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,04:15:00,04:45:00,,Cancelled,Traffic,No
8777c884-ef4b-4d29-9cf4,2024-04-30,02:52:18,Station,Contactless,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,04:15:00,04:45:00,,Cancelled,Traffic,No
f5795fcc-3bf0-411b-9f8f,2024-04-30,03:01:39,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-30,04:30:00,06:20:00,06:20:00,On Time,,No
d94fb7ff-fabe-4a44-aec2,2024-04-30,03:07:51,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-04-30,04:30:00,05:50:00,05:50:00,On Time,,No
5c6a2215-0e19-488d-bb24,2024-04-30,03:13:08,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-04-30,04:30:00,05:50:00,05:50:00,On Time,,No
8cce2fe0-3550-4000-87b4,2024-04-30,03:37:23,Station,Credit Card,Adult,Standard,Off-Peak,76,Liverpool Lime Street,London Euston,2024-04-30,05:00:00,07:15:00,07:15:00,On Time,,No
f151582d-a5bb-473e-84d1,2024-04-30,03:57:36,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-30,05:15:00,07:05:00,07:05:00,On Time,,No
e215d8f1-c349-4437-807e,2024-04-30,04:39:04,Online,Contactless,None,Standard,Anytime,70,London Kings Cross,York,2024-04-30,06:00:00,07:50:00,07:50:00,On Time,,No
9136f8ce-7d94-4015-8b2c,2024-04-30,04:59:49,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,06:15:00,06:45:00,06:45:00,On Time,,No
8a9cb734-0888-4b38-b0ea,2024-04-30,05:02:44,Station,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-04-30,06:30:00,07:50:00,07:50:00,On Time,,No
dfa9e777-ef39-4b2d-a46a,2024-04-30,05:02:47,Online,Credit Card,Disabled,Standard,Anytime,29,Birmingham New Street,London St Pancras,2024-04-30,06:30:00,07:50:00,07:50:00,On Time,,No
745c7846-349a-4361-92b5,2024-04-30,05:06:22,Station,Contactless,None,First Class,Anytime,114,London Kings Cross,York,2024-04-30,06:30:00,08:20:00,08:20:00,On Time,,No
55abfbc2-2aa6-4bca-9d1d,2024-04-30,05:06:46,Online,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-30,06:30:00,07:50:00,07:50:00,On Time,,No
97dcdd33-9097-4c91-bb6a,2024-04-30,05:07:38,Online,Credit Card,Disabled,Standard,Anytime,7,York,Doncaster,2024-04-30,06:30:00,07:00:00,07:00:00,On Time,,No
82fe06c9-d011-4df8-8ed5,2024-04-30,05:12:42,Online,Contactless,Senior,Standard,Anytime,29,Birmingham New Street,London St Pancras,2024-04-30,06:30:00,07:50:00,07:50:00,On Time,,No
e62e1612-718b-4558-92eb,2024-04-30,05:13:52,Station,Credit Card,Disabled,Standard,Anytime,29,Birmingham New Street,London St Pancras,2024-04-30,06:30:00,07:50:00,07:50:00,On Time,,No
e2f094fb-07e0-4ae5-8d6f,2024-04-30,05:47:57,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-04-30,07:15:00,09:05:00,09:05:00,On Time,,No
9c18f421-31ae-4529-ba33,2024-04-30,05:49:44,Online,Credit Card,None,Standard,Anytime,143,London Euston,Manchester Piccadilly,2024-04-30,07:45:00,09:35:00,09:35:00,On Time,,No
d6b27bd6-d938-4a29-9ea6,2024-04-30,05:51:33,Online,Credit Card,Senior,Standard,Off-Peak,35,London Kings Cross,York,2024-04-30,09:30:00,11:20:00,11:20:00,On Time,,No
40656537-339b-4b3a-8666,2024-04-30,05:59:44,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-04-30,07:15:00,09:05:00,09:05:00,On Time,,No
8efb879f-099e-4ce1-b4a2,2024-04-30,06:02:02,Online,Credit Card,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,07:30:00,08:00:00,08:00:00,On Time,,No
64ee8a2e-4e55-42ee-9210,2024-04-30,06:02:07,Online,Credit Card,None,Standard,Anytime,18,Reading,Swindon,2024-04-30,07:30:00,08:15:00,08:15:00,On Time,,No
42d6801d-9026-4b9c-987b,2024-04-30,06:05:38,Online,Credit Card,None,Standard,Anytime,18,Reading,Swindon,2024-04-30,07:30:00,08:15:00,08:15:00,On Time,,No
a4416390-c6ff-4d00-93b7,2024-04-30,06:05:56,Online,Credit Card,None,Standard,Anytime,18,Reading,Swindon,2024-04-30,07:30:00,08:15:00,08:15:00,On Time,,No
c1b9c3b8-2644-4abd-8a29,2024-04-30,06:12:23,Online,Credit Card,Disabled,Standard,Anytime,45,York,Peterborough,2024-04-30,07:30:00,08:40:00,08:40:00,On Time,,No
055e3fbb-161f-425d-a860,2024-04-30,06:12:48,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-04-30,07:30:00,09:20:00,09:20:00,On Time,,No
838be54d-faf5-40a3-a9d6,2024-04-30,06:15:05,Online,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,07:45:00,08:15:00,08:15:00,On Time,,No
8792b0aa-c5b3-4c8f-8ab0,2024-04-30,06:23:24,Station,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-04-30,07:45:00,09:35:00,09:35:00,On Time,,No
